latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-3.734,-50.429,303.3,1.5,1.2,2019-11-08,0510,A,54,6.0NRT,292.6,6.6,N
-3.736,-50.415,303.2,1.5,1.2,2019-11-08,0510,A,49,6.0NRT,292.7,6.4,N
-3.702,-50.74,303,1.4,1.2,2019-11-08,0510,A,53,6.0NRT,292.4,6.4,N
-3.341,-53.345,301.1,1,1,2019-11-08,0510,A,38,6.0NRT,277.8,5.9,N
-3.605,-52.215,303.7,1.1,1.1,2019-11-08,0510,A,56,6.0NRT,286.8,6.1,N
-3.419,-53.568,300.2,1,1,2019-11-08,0510,A,22,6.0NRT,285.6,3.5,N
-3.437,-54.701,302.8,1,1,2019-11-08,0510,A,51,6.0NRT,286.1,4.7,N
-3.483,-54.635,303.2,1,1,2019-11-08,0510,A,54,6.0NRT,282.4,5.7,N
-3.981,-52.092,303.1,1.2,1.1,2019-11-08,0510,A,53,6.0NRT,292.4,5.4,N
-4.197,-50.631,303.5,1.5,1.2,2019-11-08,0510,A,55,6.0NRT,292.5,7.6,N
-3.994,-52.136,305.6,1.2,1.1,2019-11-08,0510,A,65,6.0NRT,293.1,6.6,N
-4.056,-51.984,308.9,1.2,1.1,2019-11-08,0510,A,76,6.0NRT,293.5,9.8,N
-4.122,-52.16,311.4,1.2,1.1,2019-11-08,0510,A,82,6.0NRT,294,11,N
-4.132,-52.161,307.6,1.2,1.1,2019-11-08,0510,A,72,6.0NRT,293.6,8.3,N
-3.784,-54.721,307.9,1,1,2019-11-08,0510,A,73,6.0NRT,290.7,6.9,N
-3.785,-54.712,314.6,1,1,2019-11-08,0510,A,90,6.0NRT,291.4,11.8,N
-4.094,-53.983,301.5,1,1,2019-11-08,0510,A,33,6.0NRT,287,4.7,N
-5.154,-50.581,302.8,1.5,1.2,2019-11-08,0510,A,51,6.0NRT,292.5,7.1,N
-5.165,-50.583,317.5,1.5,1.2,2019-11-08,0510,A,95,6.0NRT,293,26.1,N
-5.992,-44.667,304.2,4.5,2,2019-11-08,0510,A,59,6.0NRT,289,40.9,N
-5.998,-44.626,323,4.5,2,2019-11-08,0510,A,100,6.0NRT,289.1,177.6,N
-5.179,-50.641,309.8,1.5,1.2,2019-11-08,0510,A,78,6.0NRT,293.5,14.3,N
-5.184,-50.633,304.9,1.5,1.2,2019-11-08,0510,A,62,6.0NRT,293.2,9,N
-5.981,-44.629,303.1,4.5,2,2019-11-08,0510,A,53,6.0NRT,288.9,38.8,N
-5.999,-44.631,322.5,4.5,2,2019-11-08,0510,A,100,6.0NRT,289.2,172.8,N
-6.57,-51.105,305.1,1.5,1.2,2019-11-08,0510,A,63,6.0NRT,291.2,10.5,N
-6.572,-51.092,311,1.5,1.2,2019-11-08,0510,A,81,6.0NRT,291.5,17.5,N
-6.576,-51.098,315.2,1.5,1.2,2019-11-08,0510,A,91,6.0NRT,291.1,22.8,N
-10.259,-51.608,301,1.5,1.2,2019-11-08,0510,A,36,6.0NRT,290.8,6,N
-11.262,-49.448,301.9,2.3,1.5,2019-11-08,0510,A,45,6.0NRT,290.9,12.4,N
-12.308,-54.117,301.2,1.1,1.1,2019-11-08,0510,A,39,6.0NRT,276.8,6.3,N
-12.634,-52.533,302.2,1.4,1.2,2019-11-08,0510,A,47,6.0NRT,279.7,9.9,N
-12.76,-55.324,312.9,1,1,2019-11-08,0510,A,86,6.0NRT,289.1,10.6,N
-12.762,-55.315,354,1,1,2019-11-08,0510,A,100,6.0NRT,292,73.8,N
-12.763,-55.305,309.5,1,1,2019-11-08,0510,A,78,6.0NRT,288.6,8.5,N
-12.769,-55.326,340.7,1,1,2019-11-08,0510,A,100,6.0NRT,289.3,45.6,N
-12.771,-55.316,359.1,1,1,2019-11-08,0510,A,100,6.0NRT,290.6,87.4,N
-12.772,-55.307,307.5,1,1,2019-11-08,0510,A,71,6.0NRT,288,7,N
-14.105,-55.813,308,1,1,2019-11-08,0510,A,46,6.0NRT,287.2,8.7,N
-14.114,-55.815,309.1,1,1,2019-11-08,0510,A,76,6.0NRT,285.7,8.9,N
-21.186,-61.109,305.9,1.2,1.1,2019-11-08,0515,A,66,6.0NRT,292.3,6.4,N
-22.256,-61.152,301.9,1.1,1.1,2019-11-08,0515,A,45,6.0NRT,285,8.2,N
-22.218,-62.424,301.8,1.3,1.1,2019-11-08,0515,A,19,6.0NRT,285.2,7.8,N
-23.597,-59.042,303.4,1,1,2019-11-08,0515,A,55,6.0NRT,291.7,4.6,N
-24.138,-59.612,306.4,1,1,2019-11-08,0515,A,68,6.0NRT,293,6.2,N
-25.326,-63.151,343.8,1.3,1.1,2019-11-08,0515,A,100,6.0NRT,294.2,74.7,N
-25.328,-63.138,316.4,1.3,1.1,2019-11-08,0515,A,93,6.0NRT,292.8,20.5,N
-25.336,-63.153,315.2,1.3,1.1,2019-11-08,0515,A,91,6.0NRT,292.5,18.8,N
-25.785,-61.309,318.3,1.1,1,2019-11-08,0515,A,97,6.0NRT,293.6,17.8,N
-25.786,-61.298,315.1,1.1,1,2019-11-08,0515,A,91,6.0NRT,293,14.6,N
-25.789,-61.316,310.7,1.1,1,2019-11-08,0515,A,81,6.0NRT,292.8,11,N
-25.791,-61.306,314.5,1.1,1,2019-11-08,0515,A,89,6.0NRT,292.7,14.4,N
5.323,-55.296,303.6,1.2,1.1,2019-11-08,0505,A,56,6.0NRT,291.6,5.5,N
5.321,-55.286,311.5,1.2,1.1,2019-11-08,0505,A,83,6.0NRT,291.6,12.3,N
-39.994,-64.769,312.1,1,1,2019-11-08,0520,A,84,6.0NRT,283.3,15.5,N
-39.996,-64.757,300.1,1,1,2019-11-08,0520,A,18,6.0NRT,280.1,7.5,N
11.743,-70.189,307.2,1.9,1.4,2019-11-08,0645,A,70,6.0NRT,293.1,14.7,N
-0.079,-77.658,308.9,1,1,2019-11-08,0645,A,76,6.0NRT,280,12.9,N
-2.005,-78.336,372.8,1,1,2019-11-08,0645,A,100,6.0NRT,286.7,131.5,N
-2.006,-78.327,319.8,1,1,2019-11-08,0645,A,99,6.0NRT,278.3,21.3,N
-2.015,-78.328,301.4,1,1,2019-11-08,0645,A,40,6.0NRT,279.2,8.6,N
-2.016,-78.318,308.1,1,1,2019-11-08,0645,A,74,6.0NRT,281.8,12.7,N
-4.81,-80.971,301.4,1.1,1,2019-11-08,0650,A,41,6.0NRT,287,5.8,N
-2.882,-40.224,320.9,1.2,1.1,2019-11-08,1255,T,66,6.0NRT,299,12.7,D
-3.076,-41.238,324.2,1.4,1.2,2019-11-08,1255,T,67,6.0NRT,304.4,10.8,D
-3.025,-42.169,333.1,1.7,1.3,2019-11-08,1255,T,82,6.0NRT,297.4,50.8,D
-3.027,-42.154,325.1,1.7,1.3,2019-11-08,1255,T,71,6.0NRT,296.8,28.9,D
-2.885,-43.757,329.8,2.2,1.5,2019-11-08,1255,T,79,6.0NRT,299,58.4,D
-3.043,-42.809,319.3,1.9,1.3,2019-11-08,1255,T,45,6.0NRT,298.8,15,D
-3.549,-39.592,335.8,1.1,1.1,2019-11-08,1255,T,81,6.0NRT,303.6,29.6,D
-3.437,-40.411,360.3,1.3,1.1,2019-11-08,1255,T,94,6.0NRT,308.8,97.7,D
-3.438,-40.4,391.4,1.3,1.1,2019-11-08,1255,T,87,6.0NRT,310,261.1,D
-3.463,-40.301,327.3,1.2,1.1,2019-11-08,1255,T,58,6.0NRT,307.6,9.7,D
-3.3,-41.435,326.2,1.5,1.2,2019-11-08,1255,T,59,6.0NRT,307.5,15.4,D
-3.318,-41.384,328.8,1.5,1.2,2019-11-08,1255,T,51,6.0NRT,305.3,20.9,D
-3.318,-41.532,331.8,1.5,1.2,2019-11-08,1255,T,78,6.0NRT,303.9,28.8,D
-3.281,-41.921,321.1,1.6,1.2,2019-11-08,1255,T,45,6.0NRT,301.6,12,D
-3.889,-38.417,325.6,1,1,2019-11-08,1255,T,56,6.0NRT,305.7,9.6,D
-3.364,-42.057,336.1,1.6,1.3,2019-11-08,1255,T,84,6.0NRT,298.3,53,D
-3.366,-42.043,336.1,1.6,1.3,2019-11-08,1255,T,84,6.0NRT,300.7,52.5,D
-3.393,-42.017,324.3,1.6,1.3,2019-11-08,1255,T,45,6.0NRT,300,18,D
-3.39,-42.038,321.9,1.6,1.3,2019-11-08,1255,T,45,6.0NRT,300.7,15.5,D
-3.392,-42.023,333.2,1.6,1.3,2019-11-08,1255,T,81,6.0NRT,300.5,41,D
-3.494,-41.368,321.9,1.4,1.2,2019-11-08,1255,T,50,6.0NRT,303.6,10.6,D
-3.651,-40.415,333.8,1.2,1.1,2019-11-08,1255,T,69,6.0NRT,304.2,27.1,D
-3.464,-42.078,325,1.6,1.3,2019-11-08,1255,T,69,6.0NRT,301.4,22.4,D
-3.466,-42.064,342,1.6,1.3,2019-11-08,1255,T,89,6.0NRT,301.6,70.3,D
-3.465,-42.071,340.7,1.6,1.3,2019-11-08,1255,T,88,6.0NRT,302,65.2,D
-3.468,-42.056,322,1.6,1.3,2019-11-08,1255,T,57,6.0NRT,301.3,14,D
-3.483,-42.103,332.9,1.6,1.3,2019-11-08,1255,T,80,6.0NRT,302.8,44.4,D
-3.465,-42.297,321,1.7,1.3,2019-11-08,1255,T,41,6.0NRT,300.8,11.4,D
-3.547,-41.836,324.4,1.6,1.2,2019-11-08,1255,T,59,6.0NRT,302.1,12.6,D
-3.785,-40.273,330,1.2,1.1,2019-11-08,1255,T,66,6.0NRT,310,12.5,D
-3.558,-42.144,334.4,1.6,1.3,2019-11-08,1255,T,82,6.0NRT,302.3,44.1,D
-3.557,-42.15,324.5,1.6,1.3,2019-11-08,1255,T,67,6.0NRT,302,19.6,D
-3.559,-42.135,328.2,1.6,1.3,2019-11-08,1255,T,74,6.0NRT,302.4,27.8,D
-3.581,-42.445,333.8,1.7,1.3,2019-11-08,1255,T,82,6.0NRT,297.5,57.6,D
-3.584,-42.429,340.7,1.7,1.3,2019-11-08,1255,T,88,6.0NRT,297.7,80.3,D
-4.011,-40.131,328.8,1.2,1.1,2019-11-08,1255,T,38,6.0NRT,310.5,10.6,D
-3.662,-42.728,328.5,1.8,1.3,2019-11-08,1255,T,76,6.0NRT,301.8,36.6,D
-3.807,-42.169,325.6,1.6,1.3,2019-11-08,1255,T,68,6.0NRT,301.9,25.2,D
-3.715,-43.135,351.2,1.9,1.4,2019-11-08,1255,T,95,6.0NRT,299.8,135.8,D
-3.706,-43.698,318.3,2.1,1.4,2019-11-08,1255,T,43,6.0NRT,295.8,23.9,D
-3.709,-43.679,320.4,2.1,1.4,2019-11-08,1255,T,60,6.0NRT,295.2,28.6,D
-4.234,-40.55,333.4,1.3,1.1,2019-11-08,1255,T,76,6.0NRT,309.3,18,D
-4.236,-40.539,337.4,1.2,1.1,2019-11-08,1255,T,77,6.0NRT,309.1,26.4,D
-3.968,-42.843,326.9,1.8,1.3,2019-11-08,1255,T,61,6.0NRT,301.3,28.9,D
-4.674,-38.964,332.7,1,1,2019-11-08,1255,T,71,6.0NRT,311.5,11.7,D
-4.682,-38.962,334.7,1,1,2019-11-08,1255,T,75,6.0NRT,312.7,16.3,D
-4.644,-39.403,341.9,1.1,1,2019-11-08,1255,T,86,6.0NRT,313,30.7,D
-4.645,-39.393,332.7,1.1,1,2019-11-08,1255,T,71,6.0NRT,313.4,14.3,D
-4.207,-43.083,320.3,1.9,1.3,2019-11-08,1255,T,47,6.0NRT,299.7,17.4,D
-5.307,-39.663,333,1.1,1,2019-11-08,1255,T,68,6.0NRT,310.4,19.2,D
-5.42,-39.206,333.5,1.1,1,2019-11-08,1255,T,67,6.0NRT,314.5,12.1,D
-5.642,-37.899,341.9,1,1,2019-11-08,1255,T,83,6.0NRT,316.3,23.5,D
-6.024,-37.87,333.3,1,1,2019-11-08,1255,T,67,6.0NRT,313.1,13.7,D
-5.322,-42.694,323.3,1.7,1.3,2019-11-08,1255,T,55,6.0NRT,300.8,17.1,D
-5.831,-39.659,331.4,1.1,1,2019-11-08,1255,T,64,6.0NRT,312.5,11.7,D
-6.164,-37.738,332.1,1,1,2019-11-08,1255,T,64,6.0NRT,314.9,10.5,D
-6.152,-37.882,330.5,1,1,2019-11-08,1255,T,44,6.0NRT,311.7,12.2,D
-6.054,-39.275,331.3,1,1,2019-11-08,1255,T,63,6.0NRT,314.5,9.3,D
-6.044,-39.699,332.2,1.1,1,2019-11-08,1255,T,55,6.0NRT,313.3,12.4,D
-5.954,-40.611,332.9,1.2,1.1,2019-11-08,1255,T,73,6.0NRT,310.2,16.6,D
-6.751,-35.416,325.6,1.2,1.1,2019-11-08,1255,T,72,6.0NRT,303.5,22.4,D
-6.113,-39.976,338.5,1.1,1.1,2019-11-08,1255,T,81,6.0NRT,311,26.3,D
-5.976,-41.464,324.5,1.3,1.2,2019-11-08,1255,T,36,6.0NRT,299,9.4,D
-5.978,-41.452,327.7,1.3,1.1,2019-11-08,1255,T,61,6.0NRT,299,15.7,D
-5.981,-41.428,324,1.3,1.1,2019-11-08,1255,T,53,6.0NRT,297.5,9.6,D
-5.792,-43.083,316.6,1.8,1.3,2019-11-08,1255,T,18,6.0NRT,293.9,12.6,D
-6.307,-39.75,352.9,1.1,1,2019-11-08,1255,T,95,6.0NRT,314,54.1,D
-6.483,-38.631,333.1,1,1,2019-11-08,1255,T,50,6.0NRT,314.2,13.4,D
-6.492,-38.753,339.8,1,1,2019-11-08,1255,T,81,6.0NRT,315.5,21.9,D
-6.493,-38.743,360.1,1,1,2019-11-08,1255,T,100,6.0NRT,316.7,67,D
-6.495,-38.734,358.8,1,1,2019-11-08,1255,T,99,6.0NRT,313.1,63.8,D
-6.502,-38.745,330.4,1,1,2019-11-08,1255,T,48,6.0NRT,314.4,8.9,D
-6.693,-37.458,342.9,1,1,2019-11-08,1255,T,85,6.0NRT,312.1,28.5,D
-6.701,-37.469,331.8,1,1,2019-11-08,1255,T,64,6.0NRT,310.5,11.2,D
-6.707,-37.488,341.2,1,1,2019-11-08,1255,T,83,6.0NRT,310.6,27,D
-7.079,-34.979,335.9,1.3,1.1,2019-11-08,1255,T,82,6.0NRT,299.3,42,D
-6.658,-38.378,334.2,1,1,2019-11-08,1255,T,70,6.0NRT,316,11.3,D
-6.773,-38.043,345.3,1,1,2019-11-08,1255,T,88,6.0NRT,315.4,29.6,D
-6.78,-38.053,345.9,1,1,2019-11-08,1255,T,88,6.0NRT,316.7,30.8,D
-6.782,-38.044,337.3,1,1,2019-11-08,1255,T,77,6.0NRT,315.7,15.9,D
-6.788,-38.063,333.6,1,1,2019-11-08,1255,T,69,6.0NRT,316,11,D
-6.856,-38.474,350.2,1,1,2019-11-08,1255,T,92,6.0NRT,315.7,39.7,D
-6.858,-38.52,338.7,1,1,2019-11-08,1255,T,80,6.0NRT,315.7,18.4,D
-6.865,-38.475,347.6,1,1,2019-11-08,1255,T,90,6.0NRT,317.8,34.5,D
-6.866,-38.466,335.2,1,1,2019-11-08,1255,T,74,6.0NRT,315.9,13.2,D
-6.953,-38.503,336.8,1,1,2019-11-08,1255,T,78,6.0NRT,316.9,16,D
-6.97,-38.512,340.2,1,1,2019-11-08,1255,T,78,6.0NRT,314.9,23.9,D
-6.99,-38.377,327.5,1,1,2019-11-08,1255,T,28,6.0NRT,311.1,6.9,D
-6.875,-39.271,326.6,1,1,2019-11-08,1255,T,41,6.0NRT,311.1,8.4,D
-7.048,-38.358,332.9,1,1,2019-11-08,1255,T,71,6.0NRT,315.8,12.6,D
-6.99,-38.81,332,1,1,2019-11-08,1255,T,68,6.0NRT,313.8,12.2,D
-7.253,-37.659,344,1,1,2019-11-08,1255,T,88,6.0NRT,312.3,29.9,D
-7.254,-37.65,342,1,1,2019-11-08,1255,T,85,6.0NRT,312.2,26.8,D
-7.233,-38.232,330,1,1,2019-11-08,1255,T,63,6.0NRT,314.2,9.5,D
-6.944,-40.569,336.7,1.2,1.1,2019-11-08,1255,T,82,6.0NRT,309,23.5,D
-7.176,-39.531,325.7,1,1,2019-11-08,1255,T,40,6.0NRT,307.1,12.7,D
-7.177,-39.521,329,1,1,2019-11-08,1255,T,60,6.0NRT,305.3,17.1,D
-7.472,-37.543,337,1,1,2019-11-08,1255,T,79,6.0NRT,313.9,20.3,D
-7.585,-37.279,328.6,1,1,2019-11-08,1255,T,61,6.0NRT,312.4,7.4,D
-7.597,-37.697,326.8,1,1,2019-11-08,1255,T,42,6.0NRT,311,9.6,D
-7.598,-37.688,331.5,1,1,2019-11-08,1255,T,68,6.0NRT,311.9,15.9,D
-7.074,-41.315,345,1.3,1.1,2019-11-08,1255,T,89,6.0NRT,300.8,53.7,D
-7.8,-37.253,325.7,1,1,2019-11-08,1255,T,34,6.0NRT,310.5,7,D
-7.757,-37.797,344,1,1,2019-11-08,1255,T,88,6.0NRT,314.1,30.2,D
-7.155,-41.991,331.9,1.4,1.2,2019-11-08,1255,T,78,6.0NRT,307.8,19.6,D
-7.376,-41.866,332.3,1.4,1.2,2019-11-08,1255,T,61,6.0NRT,309.3,15.2,D
-7.992,-38.2,333.8,1,1,2019-11-08,1255,T,72,6.0NRT,312.5,14.3,D
-7.766,-39.782,334.7,1.1,1,2019-11-08,1255,T,74,6.0NRT,312.1,15.5,D
-7.899,-39.51,357.6,1,1,2019-11-08,1255,T,98,6.0NRT,314.3,62.5,D
-7.9,-39.501,336.9,1,1,2019-11-08,1255,T,77,6.0NRT,314.4,18.2,D
-7.908,-39.511,374.2,1,1,2019-11-08,1255,T,100,6.0NRT,314.2,116.7,D
-7.909,-39.502,342.1,1,1,2019-11-08,1255,T,85,6.0NRT,313.7,27.7,D
-8.283,-39.523,338.9,1,1,2019-11-08,1255,T,82,6.0NRT,313.2,23.3,D
-9.176,-38.791,346.7,1,1,2019-11-08,1255,T,90,6.0NRT,313.5,34.2,D
-8.905,-44.405,329.5,2,1.4,2019-11-08,1255,T,77,6.0NRT,296.6,44.3,D
-8.908,-44.411,334.4,2,1.4,2019-11-08,1255,T,82,6.0NRT,299.5,60.3,D
-9.236,-45.043,328.2,2.2,1.4,2019-11-08,1255,T,69,6.0NRT,294.8,37.7,D
-9.238,-45.03,326.6,2.2,1.4,2019-11-08,1255,T,64,6.0NRT,295.9,33.4,D
-10.188,-39.844,336.5,1,1,2019-11-08,1255,T,82,6.0NRT,303.6,26.5,D
-10.189,-39.835,329.8,1,1,2019-11-08,1255,T,73,6.0NRT,304.7,16.6,D
-9.638,-44.749,326,2,1.4,2019-11-08,1255,T,69,6.0NRT,292.7,41.1,D
-9.922,-44.399,324.8,1.9,1.3,2019-11-08,1255,T,63,6.0NRT,302,20.2,D
-10.712,-40.819,338.7,1.1,1,2019-11-08,1255,T,83,6.0NRT,313.3,20.6,D
-11.161,-38.443,331.1,1,1,2019-11-08,1255,T,55,6.0NRT,309.4,14,D
-9.851,-47.843,319.4,3.5,1.8,2019-11-08,1255,T,59,6.0NRT,292.1,53.9,D
-9.85,-47.817,318.7,3.5,1.8,2019-11-08,1255,T,41,6.0NRT,292.6,45.7,D
-10.521,-44.642,332.9,1.9,1.4,2019-11-08,1255,T,74,6.0NRT,304.8,39.6,D
-10.634,-44.619,331.7,1.9,1.3,2019-11-08,1255,T,75,6.0NRT,307,37.7,D
-11.785,-44.787,332.7,1.9,1.3,2019-11-08,1300,T,52,6.0NRT,303.2,50,D
-11.788,-44.769,341.2,1.9,1.3,2019-11-08,1300,T,87,6.0NRT,308.1,76.8,D
-12.49,-40.284,332,1,1,2019-11-08,1300,T,57,6.0NRT,307.1,15.1,D
-11.781,-44.774,339.1,1.9,1.3,2019-11-08,1300,T,84,6.0NRT,306.5,67.4,D
-11.793,-44.776,331.2,1.9,1.3,2019-11-08,1300,T,57,6.0NRT,306.7,38.6,D
-12.159,-43.2,333.4,1.4,1.2,2019-11-08,1300,T,67,6.0NRT,313.1,20.3,D
-11.313,-48.384,317.8,3.6,1.8,2019-11-08,1300,T,39,6.0NRT,293.6,46,D
-12.603,-42.8,337.2,1.3,1.1,2019-11-08,1300,T,77,6.0NRT,311.5,24.8,D
-12.598,-42.896,325.1,1.3,1.1,2019-11-08,1300,T,37,6.0NRT,308,11,D
-12.423,-44.117,330.7,1.6,1.3,2019-11-08,1300,T,38,6.0NRT,312.2,26.3,D
-12.305,-47.873,320.1,3.1,1.7,2019-11-08,1300,T,56,6.0NRT,296.4,50.1,D
-13.54,-43.085,333.9,1.3,1.1,2019-11-08,1300,T,41,6.0NRT,314.4,17.9,D
-13.07,-46.066,326.8,2.2,1.4,2019-11-08,1300,T,53,6.0NRT,307,31.9,D
-13.073,-46.046,327.9,2.2,1.4,2019-11-08,1300,T,54,6.0NRT,307.9,33.1,D
-13.637,-43.675,329.3,1.4,1.2,2019-11-08,1300,T,63,6.0NRT,310.8,14,D
-12.894,-49.263,317.4,3.9,1.8,2019-11-08,1300,T,53,6.0NRT,290.9,50,D
-12.882,-49.268,318.9,3.9,1.8,2019-11-08,1300,T,59,6.0NRT,290.3,59.8,D
-14.391,-41.808,330.8,1.1,1,2019-11-08,1300,T,74,6.0NRT,307.1,17.1,D
-14.983,-39.618,335,1,1,2019-11-08,1300,T,84,6.0NRT,306.4,25.4,D
-14.984,-39.609,323.1,1,1,2019-11-08,1300,T,35,6.0NRT,304.9,9.5,D
-14.898,-40.377,331.1,1,1,2019-11-08,1300,T,79,6.0NRT,302,20.5,D
-15.058,-39.417,320.1,1,1,2019-11-08,1300,T,49,6.0NRT,300.2,7.4,D
-14.302,-44.658,333.7,1.6,1.3,2019-11-08,1300,T,78,6.0NRT,314.6,28.1,D
-14.844,-41.515,322.1,1.1,1,2019-11-08,1300,T,50,6.0NRT,306.3,6.7,D
-15.12,-40.31,343.8,1,1,2019-11-08,1300,T,90,6.0NRT,309.7,35.9,D
-15.129,-40.311,350.2,1,1,2019-11-08,1300,T,94,6.0NRT,310.6,48.6,D
-15.243,-40.345,335.7,1,1,2019-11-08,1300,T,80,6.0NRT,308.5,20.5,D
-14.96,-44.508,326.9,1.6,1.2,2019-11-08,1300,T,68,6.0NRT,304.6,26.3,D
-14.963,-44.493,340.8,1.6,1.2,2019-11-08,1300,T,87,6.0NRT,305.4,63,D
-14.963,-44.499,343.1,1.6,1.2,2019-11-08,1300,T,89,6.0NRT,305.6,70.6,D
-15.771,-40.576,321.3,1,1,2019-11-08,1300,T,43,6.0NRT,305.7,4.9,D
-14.734,-47.146,321,2.5,1.5,2019-11-08,1300,T,53,6.0NRT,296.5,26.5,D
-15.27,-44.236,329,1.5,1.2,2019-11-08,1300,T,67,6.0NRT,309.3,18.2,D
-14.915,-46.647,323.9,2.3,1.5,2019-11-08,1300,T,49,6.0NRT,305.7,21.7,D
-15.715,-44.068,337.3,1.4,1.2,2019-11-08,1300,T,82,6.0NRT,306,37.7,D
-16.349,-40.088,321.3,1,1,2019-11-08,1300,T,52,6.0NRT,300.8,10.2,D
-16.351,-40.079,321,1,1,2019-11-08,1300,T,51,6.0NRT,300.3,10.1,D
-16.311,-40.9,326.4,1,1,2019-11-08,1300,T,71,6.0NRT,306.3,13.6,D
-16.313,-40.89,324.8,1,1,2019-11-08,1300,T,63,6.0NRT,305.1,11.1,D
-15.851,-44.903,332.4,1.6,1.2,2019-11-08,1300,T,77,6.0NRT,306.2,30.3,D
-15.854,-44.889,325.2,1.6,1.2,2019-11-08,1300,T,43,6.0NRT,305.8,14.1,D
-15.865,-44.891,326.8,1.6,1.2,2019-11-08,1300,T,57,6.0NRT,306.7,18,D
-16.678,-40.231,324.2,1,1,2019-11-08,1300,T,70,6.0NRT,300.2,11.4,D
-16.358,-42.567,342.6,1.1,1.1,2019-11-08,1300,T,74,6.0NRT,314.7,34.7,D
-16.368,-42.568,344.8,1.1,1.1,2019-11-08,1300,T,73,6.0NRT,315,39.6,D
-16.228,-43.695,331.1,1.3,1.1,2019-11-08,1300,T,67,6.0NRT,309,16.1,D
-16.504,-42.379,332.5,1.1,1.1,2019-11-08,1300,T,77,6.0NRT,310.9,16.7,D
-16.506,-42.368,330.9,1.1,1.1,2019-11-08,1300,T,73,6.0NRT,313.1,13.5,D
-16.912,-40.146,322.8,1,1,2019-11-08,1300,T,70,6.0NRT,303.1,10.8,D
-16.901,-40.59,325.4,1,1,2019-11-08,1300,T,70,6.0NRT,310.1,9.9,D
-17.614,-40.248,328.7,1,1,2019-11-08,1300,T,68,6.0NRT,311.5,10.9,D
-17.602,-41.136,346.1,1,1,2019-11-08,1300,T,91,6.0NRT,311.2,41.2,D
-17.604,-41.126,325,1,1,2019-11-08,1300,T,51,6.0NRT,307.3,8.8,D
-17.611,-41.858,320.9,1,1,2019-11-08,1300,T,47,6.0NRT,303.3,8.5,D
-17.644,-42.721,325.2,1.1,1.1,2019-11-08,1300,T,39,6.0NRT,301.7,11.4,D
-17.649,-42.717,321,1.1,1.1,2019-11-08,1300,T,29,6.0NRT,301.5,7.4,D
-17.771,-42.252,320.7,1.1,1,2019-11-08,1300,T,45,6.0NRT,293.8,9.3,D
-17.719,-42.772,360.2,1.1,1.1,2019-11-08,1300,T,100,6.0NRT,311.7,83,D
-17.72,-42.761,350.5,1.1,1.1,2019-11-08,1300,T,95,6.0NRT,308.3,55.5,D
-17.728,-42.774,346.5,1.1,1.1,2019-11-08,1300,T,92,6.0NRT,305.6,45,D
-17.731,-42.781,345.4,1.1,1.1,2019-11-08,1300,T,92,6.0NRT,305.2,46.2,D
-17.733,-42.77,340.1,1.1,1.1,2019-11-08,1300,T,88,6.0NRT,303.3,34.7,D
-17.825,-42.197,330,1.1,1,2019-11-08,1300,T,77,6.0NRT,297.8,19.5,D
-17.741,-42.782,336.9,1.1,1.1,2019-11-08,1300,T,85,6.0NRT,301.9,29.7,D
-17.743,-42.772,332.3,1.1,1.1,2019-11-08,1300,T,78,6.0NRT,301.7,21.2,D
-17.745,-42.816,332.4,1.1,1.1,2019-11-08,1300,T,61,6.0NRT,302.5,20.2,D
-18.332,-39.997,348.4,1,1,2019-11-08,1300,T,93,6.0NRT,306.4,45.5,D
-18.333,-39.987,323.6,1,1,2019-11-08,1300,T,55,6.0NRT,306.8,7.7,D
-17.982,-42.37,330,1.1,1,2019-11-08,1300,T,78,6.0NRT,302.8,15,D
-18.341,-39.995,334.4,1,1,2019-11-08,1300,T,80,6.0NRT,305.9,21.1,D
-18.083,-42.151,346.5,1.1,1,2019-11-08,1300,T,92,6.0NRT,303.3,41.4,D
-18.255,-41.204,328.6,1,1,2019-11-08,1300,T,73,6.0NRT,305.7,12.7,D
-18.374,-41.026,327,1,1,2019-11-08,1300,T,71,6.0NRT,304.9,11.2,D
-18.383,-41.028,324.6,1,1,2019-11-08,1300,T,66,6.0NRT,304.9,9.2,D
-18.56,-41.011,343.9,1,1,2019-11-08,1300,T,90,6.0NRT,304.1,38.6,D
-18.561,-41.001,325.4,1,1,2019-11-08,1300,T,70,6.0NRT,304.2,11.5,D
-18.744,-40.072,321.2,1,1,2019-11-08,1300,T,47,6.0NRT,304.2,6.3,D
-18.399,-43.278,313.6,1.2,1.1,2019-11-08,1300,T,38,6.0NRT,290.4,8.3,D
-18.581,-42.498,325.4,1.1,1,2019-11-08,1300,T,77,6.0NRT,285.1,19.6,D
-18.933,-40.163,327.4,1,1,2019-11-08,1300,T,71,6.0NRT,306.2,14,D
-18.942,-40.481,324.8,1,1,2019-11-08,1300,T,70,6.0NRT,302.1,10.4,D
-18.951,-40.483,327.2,1,1,2019-11-08,1300,T,72,6.0NRT,302.3,12.7,D
-19.238,-39.765,335.3,1,1,2019-11-08,1300,T,83,6.0NRT,309.3,24.1,D
-19.239,-39.756,339,1,1,2019-11-08,1300,T,86,6.0NRT,311,29.3,D
-19.241,-39.746,333.4,1,1,2019-11-08,1300,T,81,6.0NRT,308.8,20.6,D
